x_speed,y_speed,speed,contact_time,deformation
-10.392171514676228,-3.4640571715587427,17.320285857793714,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,14.282673611515055,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,18.65451877018003,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,6.928114343117485,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,17.320285857793714,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,14.282673611515055,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,17.320285857793714,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,14.282673611515055,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,17.663295113979057,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,6.928114343117485,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,17.320285857793714,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,14.282673611515055,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,14.282673611515055,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,14.282673611515055,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,14.282673611515055,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,14.282673611515055,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,17.663295113979057,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,17.663295113979057,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,43.40451195197253,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,35.66465142560237,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,17.663295113979057,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,14.282673611515055,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,14.282673611515055,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,17.663295113979057,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,7.745867313551,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,14.282673611515055,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,14.282673611515055,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,14.282673611515055,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,15.491734627102,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,14.282673611515055,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,17.663295113979057,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,14.282673611515055,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,14.282673611515055,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,14.282673611515055,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,14.282673611515055,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,14.282673611515055,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,17.320285857793714,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,14.282673611515055,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,14.282673611515055,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,14.282673611515055,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,14.282673611515055,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,14.282673611515055,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,27.92812177194863,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,15.491734627102,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,14.282673611515055,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,12.489835753193804,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,6.928114343117485,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,14.282673611515055,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,6.928114343117485,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,6.928114343117485,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,7.745867313551,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,3.4640571715587427,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,6.928114343117485,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,6.928114343117485,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,7.745867313551,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,7.745867313551,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,7.745867313551,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,3.4640571715587427,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,6.928114343117485,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,4.898916632854157,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,0.0,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,0.0,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,6.928114343117485,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,3.4640571715587427,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,3.4640571715587427,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,0.0,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,3.4640571715587427,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,0.0,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,3.4640571715587427,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,0.0,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,3.4640571715587427,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,0.0,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,4.898916632854157,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,3.4640571715587427,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,7.745867313551,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,3.4640571715587427,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,3.4640571715587427,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,3.4640571715587427,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,3.4640571715587427,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,29.393499797124942,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,44.36157687012173,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,34.2924164299791,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,47.116271459529756,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,36.823432837318606,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,47.116271459529756,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,32.67984999685054,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,42.28420652071297,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,29.393499797124942,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,7.745867313551,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,6.928114343117485,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,6.928114343117485,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,6.928114343117485,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,6.928114343117485,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,14.282673611515055,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,31.93702909579008,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,49.233502838424634,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,7.745867313551,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,27.92812177194863,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,14.696749898562471,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,45.16577968917048,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,34.64057171558743,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,14.282673611515055,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,7.745867313551,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,7.745867313551,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,3.4640571715587427,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,18.65451877018003,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,7.745867313551,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,6.928114343117485,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,7.745867313551,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,7.745867313551,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,7.745867313551,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,7.745867313551,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,7.745867313551,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,7.745867313551,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,7.745867313551,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,6.928114343117485,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,15.491734627102,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,6.928114343117485,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,27.05515140148879,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,49.959343012775214,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,6.928114343117485,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,12.489835753193804,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,24.49458316427079,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,47.116271459529756,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,7.745867313551,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,29.79894653337999,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,17.320285857793714,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,43.40451195197253,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,27.05515140148879,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,42.28420652071297,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,27.92812177194863,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,42.28420652071297,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,24.979671506387607,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,44.36157687012173,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,32.67984999685054,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,45.16577968917048,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,31.93702909579008,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,14.282673611515055,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,6.928114343117485,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,12.489835753193804,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,7.745867313551,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,7.745867313551,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,24.979671506387607,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,41.85636205910427,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,22.180788435060865,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,14.282673611515055,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,7.745867313551,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,6.928114343117485,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,7.745867313551,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,7.745867313551,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,6.928114343117485,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,6.928114343117485,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,6.928114343117485,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,27.05515140148879,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,48.12422023213175,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,4.898916632854157,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,24.979671506387607,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,14.282673611515055,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,14.282673611515055,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,7.745867313551,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,6.928114343117485,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,7.745867313551,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,6.928114343117485,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,7.745867313551,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,4.898916632854157,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,30.983469254204,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,7.745867313551,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,6.928114343117485,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.954310607166278,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,6.928114343117485,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,10.392171514676228,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,6.928114343117485,0.0055,0.3346279227725745
-10.392171514676228,-3.4640571715587427,13.85622868623497,0.0055,0.3346279227725745
